2014-03-18 08:16:53, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:13:06, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:13:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:14:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:15:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:16:02, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:16:05, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:16:41, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:17:30, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:17:34, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:17:41, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:17:56, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:17:59, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:18:08, 040317, 213.66.110.185, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36;
2014-03-19 06:18:09, 040317, 213.66.110.185, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36;
2014-03-19 06:18:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:19:23, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:19:26, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:19:42, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:20:06, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:20:08, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:20:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:21:20, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:21:23, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:21:44, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:22:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:23:43, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:23:45, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:23:50, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:24:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:25:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:26:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:26:56, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:27:00, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:27:12, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:27:15, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:27:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:27:47, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:27:50, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:28:12, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:28:15, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:28:38, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36;
2014-03-19 06:28:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:29:42, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:29:44, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:29:48, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:29:57, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36;
2014-03-19 06:29:59, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36;
2014-03-19 06:30:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:31:44, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:32:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:33:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:34:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:35:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:36:45, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:37:42, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:38:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:39:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:40:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:41:43, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:42:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:43:18, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:43:21, 040317, 188.33.84.198, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 06:43:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:44:41, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:45:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:46:44, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:47:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:48:43, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:49:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:50:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:51:46, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:52:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:53:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:54:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:55:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:56:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:57:43, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:58:42, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 06:59:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:00:45, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:01:44, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:02:43, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:03:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:04:46, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:05:44, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:06:43, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:07:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:08:43, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:09:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:10:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:11:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:12:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:13:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:14:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:15:44, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:16:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:17:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:18:44, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:19:44, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:20:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:21:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:22:44, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:23:44, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:24:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:25:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:26:43, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:27:44, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:28:43, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:29:43, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:30:46, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:31:44, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:32:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:33:43, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:34:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:35:43, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:36:45, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:37:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:38:43, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:39:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:40:45, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:41:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:42:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:43:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:44:41, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:45:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:46:43, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:47:43, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:48:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:49:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:50:44, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:51:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:52:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:53:43, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:54:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:55:41, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:56:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:57:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:58:44, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 07:59:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:00:43, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:01:46, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:02:44, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:03:45, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:04:43, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:05:43, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:06:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:07:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:08:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:09:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:10:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:11:43, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:12:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:13:41, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:14:41, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:15:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:16:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:17:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:18:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:19:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:20:44, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:20:53, 040317, 213.66.169.108, Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0;
2014-03-19 08:20:54, 040317, 213.66.169.108, Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0;
2014-03-19 08:21:44, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:22:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:23:41, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:24:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:25:45, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:26:47, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:27:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:28:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:29:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:30:44, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:31:35, 040317, 213.66.110.185, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36;
2014-03-19 08:31:37, 040317, 213.66.110.185, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36;
2014-03-19 08:31:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:32:43, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:33:01, 040317, 213.66.169.108, Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0;
2014-03-19 08:33:01, 040317, 213.66.169.108, Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0;
2014-03-19 08:33:02, 040317, 213.66.169.108, Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0;
2014-03-19 08:33:07, 040317, 213.66.169.108, Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0;
2014-03-19 08:33:09, 040317, 213.66.169.108, Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0;
2014-03-19 08:33:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:33:46, 040317, 199.30.228.145, Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.34 (KHTML, like Gecko) Qt/4.8.4 Safari/534.34;
2014-03-19 08:33:48, 040317, 199.30.228.145, Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.34 (KHTML, like Gecko) Qt/4.8.4 Safari/534.34;
2014-03-19 08:34:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:35:44, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:36:43, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:37:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:38:41, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:39:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:40:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:41:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:42:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:43:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:44:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:45:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:46:45, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:47:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:48:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:49:43, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:50:44, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:51:44, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:52:44, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:53:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:54:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:55:44, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:56:43, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:57:44, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:58:43, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 08:59:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 09:00:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 09:01:44, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
